__id__,__filename__,text,,
0,Creating Passwords - National Council of Teachers of Mathematics,"Passwords are required for many computer programs and websites. A password should be tough to crack (that is, someone should not be able to figure it out easily), but should be easy to remember.",,
1,Creating Passwords - National Council of Teachers of Mathematics,"1. You want to build a security code based on 2 outcomes, H and T, from flipping a coin repeatedly. To break the code, a hacker has to guess the exact pattern of heads and tails in your coin toss.",,
2,Creating Passwords - National Council of Teachers of Mathematics,a. In how many ways can 2 coins land? List the possibilities and also write the answer as a power of 2.,,
3,Creating Passwords - National Council of Teachers of Mathematics,b. In how many ways can 3 coins land? List the possibilities and also write the answer as a power of 2.,,
4,Creating Passwords - National Council of Teachers of Mathematics,"c. In how many ways can  8, 24, and 48 coins land? Write the answers as powers of 2.",,
5,Creating Passwords - National Council of Teachers of Mathematics,Â,,
6,Creating Passwords - National Council of Teachers of Mathematics,d. Would you ever use this type of code? Why or why not?,,
7,Creating Passwords - National Council of Teachers of Mathematics,"2. You want to create a pass code  with digits from 0 to 9, and  repeating digits are allowed. To gain access with the pass code, a hacker has to have all digits of the code correct.",,
8,Creating Passwords - National Council of Teachers of Mathematics,a. How many pass codes are  available if 3 digits are used?,,
9,Creating Passwords - National Council of Teachers of Mathematics,b. How many more pass codes are available if 4 digits are allowed?,,
10,Creating Passwords - National Council of Teachers of Mathematics,"c. If a hacker can try 50 possible pass codes in 1 minute, what is the minimum amount of time it would take to check all the possible pass codes with 4 digits?",,
11,Creating Passwords - National Council of Teachers of Mathematics,d. How would increasing the pass code to 5 digits change the time it would take to check all the combinations?,,
12,Creating Passwords - National Council of Teachers of Mathematics,"3. You want to pick a password using any of the 26 letters in the alphabet, all lowercase, and repeating letters are allowed.",,
13,Creating Passwords - National Council of Teachers of Mathematics,a. How many passwords can you choose that have 4 letters?,,
14,Creating Passwords - National Council of Teachers of Mathematics,"b. If a hacker can try 25 possible passwords in 1 minute, how long would it take to check all the passwords that are 4 letters long?",,
15,Creating Passwords - National Council of Teachers of Mathematics,c. You can use any of the 26 letters and any of the digits from 0 to 9 to create a password with 4 characters. By what percentage does the possible number of passwords increase?,,
16,Creating Passwords - National Council of Teachers of Mathematics,4. What are some recommendations you would make to someone who wants to create a password or security code that is difficult to break? What are some potential difficulties with implementing your recommendations?,,
17,Creating Passwords - National Council of Teachers of Mathematics,"Edited by Fred Dillon, dillon314@sbcglobal.net, a math educator from Strongsville, Ohio, and Kevin Dykema, kdykema@mattawanschools.org, a teacher in Mattawan, Michigan. Manuscripts should show how math is used to solve a real-life problem, preferably in the context of oneâ€™s profession, and should be no more than 300 words. Submit manuscripts through http://mtms.msubmit.net.",,
